subject,window_idx,query_v2,flag_if,flag_lof,score_if,score_lof,z_ecg,z_resp,z_bvp,z_wrist_eda,z_wrist_temp,top2
11,2917,"Biosignal window flagged by the LOF anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). reduced ecg (z=-2.2 vs subject baseline, mean=-0.00) reduced wrist_temp (z=-1.9 vs subject baseline, mean=32.61) Relevant topics: electrocardiogram rhythm irregularity heart rate variability arrhythmia ectopic beats atrial fibrillation skin temperature thermal perfusion vasomotor ambient temperature sensor effects. Other readings: resp mean=0.12, bvp mean=-0.10, wrist_eda mean=2.65.",False,True,0.4345,1.3931,-2.223,0.287,-0.129,-0.167,-1.925,"ecg,wrist_temp"
11,2918,"Biosignal window flagged by the LOF anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). reduced wrist_temp (z=-1.7 vs subject baseline, mean=32.82) reduced resp (z=-1.3 vs subject baseline, mean=-0.19) Relevant topics: skin temperature thermal perfusion vasomotor ambient temperature sensor effects respiration rate breathing pattern tachypnea bradypnea ventilation. Other readings: ecg mean=0.00, bvp mean=0.25, wrist_eda mean=2.58.",False,True,0.4195,1.3619,0.219,-1.295,0.426,-0.185,-1.662,"wrist_temp,resp"
11,2930,"Biosignal window flagged by the LOF anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). reduced ecg (z=-1.8 vs subject baseline, mean=-0.00) elevated wrist_eda (z=+0.9 vs subject baseline, mean=6.79) Relevant topics: electrocardiogram rhythm irregularity heart rate variability arrhythmia ectopic beats atrial fibrillation electrodermal activity skin conductance sympathetic stress arousal sweat response. Other readings: resp mean=0.00, bvp mean=0.09, wrist_temp mean=33.65.",False,True,0.4261,1.322,-1.762,-0.31,0.179,0.871,-0.617,"ecg,wrist_eda"
11,2981,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated ecg (z=+2.3 vs subject baseline, mean=0.01) reduced resp (z=-1.8 vs subject baseline, mean=-0.29) Relevant topics: electrocardiogram rhythm irregularity heart rate variability arrhythmia ectopic beats atrial fibrillation respiration rate breathing pattern tachypnea bradypnea ventilation. Other readings: bvp mean=0.85, wrist_eda mean=9.13, wrist_temp mean=35.00.",True,False,0.5041,1.2094,2.308,-1.833,1.376,1.457,1.063,"ecg,resp"
11,2986,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated wrist_eda (z=+4.3 vs subject baseline, mean=20.65) reduced resp (z=-3.9 vs subject baseline, mean=-0.69) Relevant topics: electrodermal activity skin conductance sympathetic stress arousal sweat response respiration rate breathing pattern tachypnea bradypnea ventilation. Other readings: ecg mean=0.00, bvp mean=1.00, wrist_temp mean=35.49.",True,False,0.5181,1.167,1.047,-3.873,1.624,4.349,1.673,"wrist_eda,resp"
11,2995,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated wrist_eda (z=+2.8 vs subject baseline, mean=14.47) reduced resp (z=-2.7 vs subject baseline, mean=-0.47) Relevant topics: electrodermal activity skin conductance sympathetic stress arousal sweat response respiration rate breathing pattern tachypnea bradypnea ventilation. Other readings: ecg mean=0.00, bvp mean=-0.45, wrist_temp mean=36.09.",True,False,0.4995,1.0921,0.3,-2.725,-0.682,2.797,2.43,"wrist_eda,resp"
11,3000,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated wrist_eda (z=+2.6 vs subject baseline, mean=13.57) elevated wrist_temp (z=+2.4 vs subject baseline, mean=36.09) Relevant topics: electrodermal activity skin conductance sympathetic stress arousal sweat response skin temperature thermal perfusion vasomotor ambient temperature sensor effects. Other readings: ecg mean=-0.00, resp mean=0.05, bvp mean=-0.20.",True,False,0.5116,1.1697,-1.989,-0.05,-0.289,2.572,2.425,"wrist_eda,wrist_temp"
11,3001,"Biosignal window flagged by the LOF anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated wrist_temp (z=+2.4 vs subject baseline, mean=36.10) reduced resp (z=-2.0 vs subject baseline, mean=-0.33) Relevant topics: skin temperature thermal perfusion vasomotor ambient temperature sensor effects respiration rate breathing pattern tachypnea bradypnea ventilation. Other readings: ecg mean=0.00, bvp mean=0.68, wrist_eda mean=8.97.",False,True,0.4741,1.469,0.524,-2.028,1.109,1.418,2.439,"wrist_temp,resp"
11,3006,"Biosignal window flagged by the LOF anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated wrist_temp (z=+2.5 vs subject baseline, mean=36.12) elevated bvp (z=+1.5 vs subject baseline, mean=0.94) Relevant topics: skin temperature thermal perfusion vasomotor ambient temperature sensor effects photoplethysmography pulse waveform amplitude perfusion signal quality motion artifact atrial fibrillation screening. Other readings: ecg mean=0.00, resp mean=-0.22, wrist_eda mean=4.10.",False,True,0.4562,1.3661,0.065,-1.456,1.522,0.195,2.468,"wrist_temp,bvp"
11,3034,"Biosignal window flagged by the LOF anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). reduced ecg (z=-0.7 vs subject baseline, mean=-0.00) elevated wrist_temp (z=+0.4 vs subject baseline, mean=34.50) Relevant topics: electrocardiogram rhythm irregularity heart rate variability arrhythmia ectopic beats atrial fibrillation skin temperature thermal perfusion vasomotor ambient temperature sensor effects. Other readings: resp mean=0.07, bvp mean=-0.12, wrist_eda mean=4.09.",False,True,0.4539,1.3185,-0.735,0.061,-0.157,0.192,0.439,"ecg,wrist_temp"
11,3098,"Biosignal window flagged by the LOF anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated bvp (z=+1.1 vs subject baseline, mean=0.66) reduced wrist_temp (z=-0.8 vs subject baseline, mean=33.53) Relevant topics: photoplethysmography pulse waveform amplitude perfusion signal quality motion artifact atrial fibrillation screening skin temperature thermal perfusion vasomotor ambient temperature sensor effects. Other readings: ecg mean=0.00, resp mean=-0.07, wrist_eda mean=0.35.",False,True,0.4243,1.3678,0.032,-0.679,1.088,-0.746,-0.772,"bvp,wrist_temp"
11,3131,"Biosignal window flagged by the LOF anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated ecg (z=+7.3 vs subject baseline, mean=0.01) elevated resp (z=+1.8 vs subject baseline, mean=0.42) Relevant topics: electrocardiogram rhythm irregularity heart rate variability arrhythmia ectopic beats atrial fibrillation respiration rate breathing pattern tachypnea bradypnea ventilation. Other readings: bvp mean=0.43, wrist_eda mean=3.35, wrist_temp mean=33.57.",False,True,0.4524,1.377,7.35,1.831,0.72,0.007,-0.717,"ecg,resp"
11,3161,"Biosignal window flagged by the LOF anomaly detector. Deviating channels show a moderate shift from this subject's baseline. elevated bvp (z=+1.0 vs subject baseline, mean=0.62) reduced wrist_eda (z=-0.6 vs subject baseline, mean=0.86) Relevant topics: photoplethysmography pulse waveform amplitude perfusion signal quality motion artifact atrial fibrillation screening electrodermal activity skin conductance sympathetic stress arousal sweat response. Other readings: ecg mean=0.00, resp mean=-0.00, wrist_temp mean=34.50.",False,True,0.4328,1.3186,-0.121,-0.319,1.013,-0.618,0.436,"bvp,wrist_eda"
12,3182,"Biosignal window flagged by the LOF anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). reduced wrist_temp (z=-1.9 vs subject baseline, mean=32.84) reduced wrist_eda (z=-0.9 vs subject baseline, mean=0.83) Relevant topics: skin temperature thermal perfusion vasomotor ambient temperature sensor effects electrodermal activity skin conductance sympathetic stress arousal sweat response. Other readings: ecg mean=0.00, resp mean=-0.08, bvp mean=-0.37.",False,True,0.4308,1.3979,0.441,-0.779,-0.241,-0.865,-1.867,"wrist_temp,wrist_eda"
12,3194,"Biosignal window flagged by the LOF anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). reduced wrist_temp (z=-1.3 vs subject baseline, mean=33.15) reduced wrist_eda (z=-1.1 vs subject baseline, mean=0.11) Relevant topics: skin temperature thermal perfusion vasomotor ambient temperature sensor effects electrodermal activity skin conductance sympathetic stress arousal sweat response. Other readings: ecg mean=0.00, resp mean=0.07, bvp mean=0.14.",False,True,0.4337,1.3937,-0.238,0.093,0.059,-1.052,-1.291,"wrist_temp,wrist_eda"
12,3219,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated wrist_eda (z=+2.8 vs subject baseline, mean=14.99) reduced wrist_temp (z=-0.8 vs subject baseline, mean=33.40) Relevant topics: electrodermal activity skin conductance sympathetic stress arousal sweat response skin temperature thermal perfusion vasomotor ambient temperature sensor effects. Other readings: ecg mean=-0.00, resp mean=0.01, bvp mean=-0.40.",True,False,0.5324,1.147,-0.739,-0.272,-0.26,2.849,-0.808,"wrist_eda,wrist_temp"
12,3220,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show a sustained level shift from this subject's baseline. elevated wrist_eda (z=+3.3 vs subject baseline, mean=16.84) elevated bvp (z=+1.4 vs subject baseline, mean=2.38) Relevant topics: electrodermal activity skin conductance sympathetic stress arousal sweat response photoplethysmography pulse waveform amplitude perfusion signal quality motion artifact atrial fibrillation screening. Other readings: ecg mean=0.00, resp mean=-0.04, wrist_temp mean=33.37.",True,False,0.5456,1.0898,0.623,-0.529,1.395,3.333,-0.872,"wrist_eda,bvp"
12,3221,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated wrist_eda (z=+3.4 vs subject baseline, mean=16.99) reduced bvp (z=-2.8 vs subject baseline, mean=-4.65) Relevant topics: electrodermal activity skin conductance sympathetic stress arousal sweat response photoplethysmography pulse waveform amplitude perfusion signal quality motion artifact atrial fibrillation screening. Other readings: ecg mean=0.00, resp mean=0.32, wrist_temp mean=33.33.",True,False,0.51,1.1312,-0.02,1.596,-2.793,3.373,-0.941,"wrist_eda,bvp"
12,3222,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated wrist_eda (z=+3.0 vs subject baseline, mean=15.60) elevated bvp (z=+2.2 vs subject baseline, mean=3.81) Relevant topics: electrodermal activity skin conductance sympathetic stress arousal sweat response photoplethysmography pulse waveform amplitude perfusion signal quality motion artifact atrial fibrillation screening. Other readings: ecg mean=-0.00, resp mean=-0.12, wrist_temp mean=33.30.",True,False,0.5481,1.0867,-0.998,-1.026,2.246,3.01,-1.001,"wrist_eda,bvp"
12,3223,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated wrist_eda (z=+2.7 vs subject baseline, mean=14.61) reduced wrist_temp (z=-1.0 vs subject baseline, mean=33.30) Relevant topics: electrodermal activity skin conductance sympathetic stress arousal sweat response skin temperature thermal perfusion vasomotor ambient temperature sensor effects. Other readings: ecg mean=0.00, resp mean=0.03, bvp mean=1.39.",True,False,0.54,1.0915,0.036,-0.111,0.807,2.749,-0.993,"wrist_eda,wrist_temp"
12,3224,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated wrist_eda (z=+2.8 vs subject baseline, mean=14.98) elevated bvp (z=+1.5 vs subject baseline, mean=2.52) Relevant topics: electrodermal activity skin conductance sympathetic stress arousal sweat response photoplethysmography pulse waveform amplitude perfusion signal quality motion artifact atrial fibrillation screening. Other readings: ecg mean=0.00, resp mean=0.02, wrist_temp mean=33.33.",True,False,0.5213,1.2035,0.351,-0.208,1.477,2.847,-0.939,"wrist_eda,bvp"
12,3235,"Biosignal window flagged by the LOF anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). reduced wrist_temp (z=-1.5 vs subject baseline, mean=33.05) elevated wrist_eda (z=+1.4 vs subject baseline, mean=9.40) Relevant topics: skin temperature thermal perfusion vasomotor ambient temperature sensor effects electrodermal activity skin conductance sympathetic stress arousal sweat response. Other readings: ecg mean=-0.00, resp mean=-0.07, bvp mean=-0.88.",False,True,0.4618,1.3889,-0.335,-0.701,-0.547,1.384,-1.472,"wrist_temp,wrist_eda"
12,3247,"Biosignal window flagged by the LOF anomaly detector. Deviating channels show a sustained level shift from this subject's baseline. reduced bvp (z=-4.3 vs subject baseline, mean=-7.16) elevated wrist_eda (z=+2.4 vs subject baseline, mean=13.27) Relevant topics: photoplethysmography pulse waveform amplitude perfusion signal quality motion artifact atrial fibrillation screening electrodermal activity skin conductance sympathetic stress arousal sweat response. Other readings: ecg mean=0.00, resp mean=0.10, wrist_temp mean=32.84.",False,True,0.4689,1.4819,1.078,0.291,-4.289,2.397,-1.877,"bvp,wrist_eda"
12,3248,"Biosignal window flagged by the LOF anomaly detector. Deviating channels show a sustained level shift from this subject's baseline. reduced resp (z=-2.7 vs subject baseline, mean=-0.41) elevated bvp (z=+1.9 vs subject baseline, mean=3.22) Relevant topics: respiration rate breathing pattern tachypnea bradypnea ventilation photoplethysmography pulse waveform amplitude perfusion signal quality motion artifact atrial fibrillation screening. Other readings: ecg mean=-0.00, wrist_eda mean=7.26, wrist_temp mean=32.93.",False,True,0.4526,1.3905,-1.098,-2.723,1.893,0.821,-1.707,"resp,bvp"
12,3258,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated bvp (z=+3.0 vs subject baseline, mean=5.11) reduced wrist_temp (z=-0.9 vs subject baseline, mean=33.33) Relevant topics: photoplethysmography pulse waveform amplitude perfusion signal quality motion artifact atrial fibrillation screening skin temperature thermal perfusion vasomotor ambient temperature sensor effects. Other readings: ecg mean=0.00, resp mean=-0.08, wrist_eda mean=5.41.",True,False,0.5143,1.1971,0.106,-0.808,3.021,0.336,-0.933,"bvp,wrist_temp"
